Frame; Zeit (in s); Objekt 1 x-Koordinate; Objekt 1 y-Koordinate; Objekt 1 x-Geschwindigkeit; Objekt 1 y-Geschwindigkeit; Objekt 2 x-Koordinate; Objekt 2 y-Koordinate; Objekt 2 x-Geschwindigkeit; Objekt 2 y-Geschwindigkeit; Objekt 3 x-Koordinate; Objekt 3 y-Koordinate; Objekt 3 x-Geschwindigkeit; Objekt 3 y-Geschwindigkeit; Objekt 4 x-Koordinate; Objekt 4 y-Koordinate; Objekt 4 x-Geschwindigkeit; Objekt 4 y-Geschwindigkeit
6629; 1,105E2; -1,660E0; 5,346E-1; 3,418E-3; 2,418E1; ; ; ;; ; ; ;; ; ; ;
6630; 1,105E2; -1,652E0; 9,021E-1; 4,882E-1; 2,205E1; ; ; ;; ; ; ;; ; ; ;
6631; 1,105E2; -1,649E0; 1,230E0; 1,616E-1; 1,966E1; ; ; ;; ; ; ;; ; ; ;
6632; 1,105E2; -1,651E0; 1,515E0; -1,357E-1; 1,714E1; ; ; ;; ; ; ;; ; ; ;
6633; 1,106E2; -1,655E0; 1,750E0; -2,462E-1; 1,405E1; ; ; ;; ; ; ;; ; ; ;
6634; 1,106E2; -1,662E0; 1,937E0; -3,981E-1; 1,121E1; ; ; ;; ; ; ;; ; ; ;
6635; 1,106E2; -1,667E0; 2,066E0; -3,082E-1; 7,732E0; ; ; ;; ; ; ;; ; ; ;
6636; 1,106E2; -1,674E0; 2,140E0; -3,905E-1; 4,484E0; ; ; ;; ; ; ;; ; ; ;
6637; 1,106E2; -1,675E0; 2,153E0; -8,557E-2; 7,311E-1; ; ; ;; ; ; ;; ; ; ;
6638; 1,106E2; -1,687E0; 2,118E0; -7,352E-1; -2,064E0; ; ; ;; ; ; ;; ; ; ;
6639; 1,107E2; -1,698E0; 2,025E0; -6,524E-1; -5,600E0; ; ; ;; ; ; ;; ; ; ;
6640; 1,107E2; -1,718E0; 1,880E0; -1,171E0; -8,662E0; ; ; ;; ; ; ;; ; ; ;
6641; 1,107E2; -1,738E0; 1,676E0; -1,201E0; -1,226E1; ; ; ;; ; ; ;; ; ; ;
6642; 1,107E2; -1,756E0; 1,423E0; -1,061E0; -1,516E1; ; ; ;; ; ; ;; ; ; ;
6643; 1,107E2; -1,769E0; 1,124E0; -8,251E-1; -1,796E1; ; ; ;; ; ; ;; ; ; ;
6644; 1,107E2; -1,792E0; 7,814E-1; -1,339E0; -2,055E1; ; ; ;; ; ; ;; ; ; ;
6645; 1,108E2; -1,816E0; 4,110E-1; -1,467E0; -2,222E1; ; ; ;; ; ; ;; ; ; ;
6646; 1,108E2; -1,839E0; -9,173E-3; -1,362E0; -2,521E1; ; ; ;; ; ; ;; ; ; ;
6647; 1,108E2; -1,863E0; -4,486E-1; -1,465E0; -2,636E1; ; ; ;; ; ; ;; ; ; ;
6648; 1,108E2; -1,890E0; -9,165E-1; -1,602E0; -2,805E1; ; ; ;; ; ; ;; ; ; ;
6649; 1,108E2; -1,912E0; -1,390E0; -1,313E0; -2,840E1; ; ; ;; ; ; ;; ; ; ;
6650; 1,108E2; -1,941E0; -1,870E0; -1,752E0; -2,882E1; ; ; ;; ; ; ;; ; ; ;
6651; 1,109E2; -1,966E0; -2,345E0; -1,472E0; -2,849E1; ; ; ;; ; ; ;; ; ; ;
6652; 1,109E2; -1,997E0; -2,826E0; -1,889E0; -2,885E1; ; ; ;; ; ; ;; ; ; ;
6653; 1,109E2; -2,018E0; -3,286E0; -1,257E0; -2,761E1; ; ; ;; ; ; ;; ; ; ;
6654; 1,109E2; -2,038E0; -3,724E0; -1,226E0; -2,626E1; ; ; ;; ; ; ;; ; ; ;
6655; 1,109E2; -2,063E0; -4,133E0; -1,461E0; -2,450E1; ; ; ;; ; ; ;; ; ; ;
6656; 1,109E2; -2,079E0; -4,517E0; -9,595E-1; -2,308E1; ; ; ;; ; ; ;; ; ; ;
6657; 1,110E2; -2,099E0; -4,855E0; -1,228E0; -2,024E1; ; ; ;; ; ; ;; ; ; ;
6658; 1,110E2; -2,109E0; -5,147E0; -6,114E-1; -1,751E1; ; ; ;; ; ; ;; ; ; ;
6659; 1,110E2; -2,131E0; -5,394E0; -1,305E0; -1,484E1; ; ; ;; ; ; ;; ; ; ;
6660; 1,110E2; -2,136E0; -5,587E0; -2,688E-1; -1,155E1; ; ; ;; ; ; ;; ; ; ;
6661; 1,110E2; -2,145E0; -5,726E0; -5,563E-1; -8,373E0; ; ; ;; ; ; ;; ; ; ;
6662; 1,110E2; -2,151E0; -5,811E0; -3,523E-1; -5,051E0; ; ; ;; ; ; ;; ; ; ;
6663; 1,111E2; -2,154E0; -5,831E0; -1,807E-1; -1,223E0; ; ; ;; ; ; ;; ; ; ;
6664; 1,111E2; -2,154E0; -5,831E0; 0,000E0; 0,000E0; ; ; ;; ; ; ;; ; ; ;
6665; 1,111E2; -2,159E0; -5,800E0; -3,067E-1; 1,880E0; ; ; ;; ; ; ;; ; ; ;
6666; 1,111E2; -2,165E0; -5,703E0; -3,424E-1; 5,820E0; ; ; ;; ; ; ;; ; ; ;
6667; 1,111E2; -2,163E0; -5,558E0; 7,708E-2; 8,699E0; ; ; ;; ; ; ;; ; ; ;
6668; 1,111E2; -2,161E0; -5,352E0; 1,551E-1; 1,233E1; ; ; ;; ; ; ;; ; ; ;
6669; 1,112E2; -2,155E0; -5,098E0; 3,624E-1; 1,525E1; ; ; ;; ; ; ;; ; ; ;
6670; 1,112E2; -2,150E0; -4,787E0; 2,676E-1; 1,864E1; ; ; ;; ; ; ;; ; ; ;
6671; 1,112E2; -2,140E0; -4,441E0; 6,270E-1; 2,075E1; ; ; ;; ; ; ;; ; ; ;
6672; 1,112E2; -2,130E0; -4,050E0; 5,609E-1; 2,345E1; ; ; ;; ; ; ;; ; ; ;
6673; 1,112E2; -2,121E0; -3,632E0; 5,687E-1; 2,513E1; ; ; ;; ; ; ;; ; ; ;
6674; 1,112E2; -2,105E0; -3,179E0; 9,454E-1; 2,715E1; ; ; ;; ; ; ;; ; ; ;
6675; 1,113E2; -2,086E0; -2,723E0; 1,174E0; 2,736E1; ; ; ;; ; ; ;; ; ; ;
6676; 1,113E2; -2,064E0; -2,240E0; 1,310E0; 2,893E1; ; ; ;; ; ; ;; ; ; ;
6677; 1,113E2; -2,049E0; -1,761E0; 9,106E-1; 2,877E1; ; ; ;; ; ; ;; ; ; ;
6678; 1,113E2; -2,017E0; -1,287E0; 1,882E0; 2,839E1; ; ; ;; ; ; ;; ; ; ;
6679; 1,113E2; -2,000E0; -8,108E-1; 1,028E0; 2,859E1; ; ; ;; ; ; ;; ; ; ;
6680; 1,113E2; -1,974E0; -3,492E-1; 1,543E0; 2,769E1; ; ; ;; ; ; ;; ; ; ;
6681; 1,114E2; -1,949E0; 8,340E-2; 1,527E0; 2,595E1; ; ; ;; ; ; ;; ; ; ;
6682; 1,114E2; -1,937E0; 4,951E-1; 7,371E-1; 2,469E1; ; ; ;; ; ; ;; ; ; ;
6683; 1,114E2; -1,912E0; 8,709E-1; 1,472E0; 2,255E1; ; ; ;; ; ; ;; ; ; ;
6684; 1,114E2; -1,891E0; 1,200E0; 1,243E0; 1,972E1; ; ; ;; ; ; ;; ; ; ;
6685; 1,114E2; -1,877E0; 1,484E0; 8,627E-1; 1,707E1; ; ; ;; ; ; ;; ; ; ;
6686; 1,114E2; -1,853E0; 1,724E0; 1,420E0; 1,434E1; ; ; ;; ; ; ;; ; ; ;
6687; 1,115E2; -1,832E0; 1,915E0; 1,282E0; 1,147E1; ; ; ;; ; ; ;; ; ; ;
6688; 1,115E2; -1,814E0; 2,047E0; 1,073E0; 7,918E0; ; ; ;; ; ; ;; ; ; ;
6689; 1,115E2; -1,801E0; 2,126E0; 8,132E-1; 4,779E0; ; ; ;; ; ; ;; ; ; ;
6690; 1,115E2; -1,788E0; 2,148E0; 7,684E-1; 1,297E0; ; ; ;; ; ; ;; ; ; ;
6691; 1,115E2; -1,768E0; 2,119E0; 1,164E0; -1,743E0; ; ; ;; ; ; ;; ; ; ;
6692; 1,115E2; -1,759E0; 2,032E0; 5,721E-1; -5,217E0; ; ; ;; ; ; ;; ; ; ;
6693; 1,116E2; -1,748E0; 1,887E0; 6,510E-1; -8,695E0; ; ; ;; ; ; ;; ; ; ;
6694; 1,116E2; -1,741E0; 1,687E0; 3,944E-1; -1,202E1; ; ; ;; ; ; ;; ; ; ;
6695; 1,116E2; -1,728E0; 1,432E0; 8,117E-1; -1,524E1; ; ; ;; ; ; ;; ; ; ;
6696; 1,116E2; -1,722E0; 1,139E0; 3,567E-1; -1,758E1; ; ; ;; ; ; ;; ; ; ;
6697; 1,116E2; -1,717E0; 7,991E-1; 3,152E-1; -2,042E1; ; ; ;; ; ; ;; ; ; ;
6698; 1,116E2; -1,712E0; 4,203E-1; 3,052E-1; -2,271E1; ; ; ;; ; ; ;; ; ; ;
6699; 1,117E2; -1,707E0; 7,298E-3; 2,585E-1; -2,478E1; ; ; ;; ; ; ;; ; ; ;
6700; 1,117E2; -1,707E0; -4,301E-1; 8,357E-3; -2,624E1; ; ; ;; ; ; ;; ; ; ;
6701; 1,117E2; -1,710E0; -8,966E-1; -1,881E-1; -2,798E1; ; ; ;; ; ; ;; ; ; ;
6702; 1,117E2; -1,722E0; -1,370E0; -7,293E-1; -2,842E1; ; ; ;; ; ; ;; ; ; ;
6703; 1,117E2; -1,721E0; -1,851E0; 7,339E-2; -2,884E1; ; ; ;; ; ; ;; ; ; ;
6704; 1,117E2; -1,726E0; -2,336E0; -2,848E-1; -2,907E1; ; ; ;; ; ; ;; ; ; ;
6705; 1,118E2; -1,734E0; -2,804E0; -4,881E-1; -2,807E1; ; ; ;; ; ; ;; ; ; ;
6706; 1,118E2; -1,744E0; -3,269E0; -5,941E-1; -2,792E1; ; ; ;; ; ; ;; ; ; ;
6707; 1,118E2; -1,751E0; -3,700E0; -4,182E-1; -2,582E1; ; ; ;; ; ; ;; ; ; ;
6708; 1,118E2; -1,761E0; -4,118E0; -5,880E-1; -2,508E1; ; ; ;; ; ; ;; ; ; ;
6709; 1,118E2; -1,770E0; -4,495E0; -5,426E-1; -2,262E1; ; ; ;; ; ; ;; ; ; ;
6710; 1,118E2; -1,779E0; -4,832E0; -5,697E-1; -2,021E1; ; ; ;; ; ; ;; ; ; ;
6711; 1,119E2; -1,789E0; -5,129E0; -5,855E-1; -1,782E1; ; ; ;; ; ; ;; ; ; ;
6712; 1,119E2; -1,803E0; -5,374E0; -8,376E-1; -1,471E1; ; ; ;; ; ; ;; ; ; ;
6713; 1,119E2; -1,804E0; -5,565E0; -8,016E-2; -1,143E1; ; ; ;; ; ; ;; ; ; ;
6714; 1,119E2; -1,819E0; -5,714E0; -8,672E-1; -8,953E0; ; ; ;; ; ; ;; ; ; ;
6715; 1,119E2; -1,830E0; -5,799E0; -6,623E-1; -5,091E0; ; ; ;; ; ; ;; ; ; ;
6716; 1,119E2; -1,847E0; -5,820E0; -1,003E0; -1,270E0; ; ; ;; ; ; ;; ; ; ;
6717; 1,120E2; -1,849E0; -5,794E0; -1,620E-1; 1,550E0; ; ; ;; ; ; ;; ; ; ;
6718; 1,120E2; -1,868E0; -5,697E0; -1,138E0; 5,811E0; ; ; ;; ; ; ;; ; ; ;
6719; 1,120E2; -1,877E0; -5,552E0; -5,414E-1; 8,721E0; ; ; ;; ; ; ;; ; ; ;
6720; 1,120E2; -1,893E0; -5,348E0; -9,245E-1; 1,223E1; ; ; ;; ; ; ;; ; ; ;
6721; 1,120E2; -1,902E0; -5,094E0; -5,711E-1; 1,524E1; ; ; ;; ; ; ;; ; ; ;
6722; 1,120E2; -1,922E0; -4,790E0; -1,176E0; 1,823E1; ; ; ;; ; ; ;; ; ; ;
6723; 1,121E2; -1,932E0; -4,455E0; -6,065E-1; 2,013E1; ; ; ;; ; ; ;; ; ; ;
6724; 1,121E2; -1,944E0; -4,063E0; -7,452E-1; 2,350E1; ; ; ;; ; ; ;; ; ; ;
6725; 1,121E2; -1,959E0; -3,641E0; -8,995E-1; 2,529E1; ; ; ;; ; ; ;; ; ; ;
6726; 1,121E2; -1,964E0; -3,216E0; -2,873E-1; 2,550E1; ; ; ;; ; ; ;; ; ; ;
6727; 1,121E2; -1,971E0; -2,750E0; -4,139E-1; 2,794E1; ; ; ;; ; ; ;; ; ; ;
6728; 1,121E2; -1,975E0; -2,282E0; -2,249E-1; 2,808E1; ; ; ;; ; ; ;; ; ; ;
6729; 1,122E2; -1,985E0; -1,801E0; -6,170E-1; 2,886E1; ; ; ;; ; ; ;; ; ; ;
6730; 1,122E2; -1,986E0; -1,331E0; -3,416E-2; 2,818E1; ; ; ;; ; ; ;; ; ; ;
6731; 1,122E2; -1,992E0; -8,577E-1; -3,768E-1; 2,841E1; ; ; ;; ; ; ;; ; ; ;
6732; 1,122E2; -2,004E0; -3,953E-1; -7,278E-1; 2,774E1; ; ; ;; ; ; ;; ; ; ;
6733; 1,122E2; -2,005E0; 3,345E-2; -7,270E-2; 2,572E1; ; ; ;; ; ; ;; ; ; ;
6734; 1,122E2; -2,008E0; 4,392E-1; -1,486E-1; 2,433E1; ; ; ;; ; ; ;; ; ; ;
6735; 1,123E2; -2,013E0; 8,083E-1; -3,311E-1; 2,214E1; ; ; ;; ; ; ;; ; ; ;
6736; 1,123E2; -2,020E0; 1,146E0; -3,838E-1; 2,025E1; ; ; ;; ; ; ;; ; ; ;
6737; 1,123E2; -2,021E0; 1,432E0; -6,962E-2; 1,716E1; ; ; ;; ; ; ;; ; ; ;
6738; 1,123E2; -2,024E0; 1,675E0; -1,638E-1; 1,458E1; ; ; ;; ; ; ;; ; ; ;
6739; 1,123E2; -2,027E0; 1,868E0; -2,133E-1; 1,160E1; ; ; ;; ; ; ;; ; ; ;
6740; 1,123E2; -2,033E0; 2,012E0; -3,320E-1; 8,649E0; ; ; ;; ; ; ;; ; ; ;
6741; 1,124E2; -2,037E0; 2,102E0; -2,751E-1; 5,393E0; ; ; ;; ; ; ;; ; ; ;
6742; 1,124E2; -2,038E0; 2,128E0; -2,967E-2; 1,531E0; ; ; ;; ; ; ;; ; ; ;
6743; 1,124E2; -2,041E0; 2,107E0; -2,224E-1; -1,277E0; ; ; ;; ; ; ;; ; ; ;
6744; 1,124E2; -2,045E0; 2,019E0; -2,061E-1; -5,233E0; ; ; ;; ; ; ;; ; ; ;
6745; 1,124E2; -2,043E0; 1,878E0; 8,055E-2; -8,456E0; ; ; ;; ; ; ;; ; ; ;
6746; 1,124E2; -2,045E0; 1,690E0; -1,042E-1; -1,133E1; ; ; ;; ; ; ;; ; ; ;
6747; 1,125E2; -2,044E0; 1,446E0; 6,332E-2; -1,461E1; ; ; ;; ; ; ;; ; ; ;
6748; 1,125E2; -2,053E0; 1,166E0; -5,038E-1; -1,681E1; ; ; ;; ; ; ;; ; ; ;
6749; 1,125E2; -2,048E0; 8,303E-1; 2,800E-1; -2,012E1; ; ; ;; ; ; ;; ; ; ;
6750; 1,125E2; -2,049E0; 4,574E-1; -4,317E-2; -2,237E1; ; ; ;; ; ; ;; ; ; ;
6751; 1,125E2; -2,044E0; 5,618E-2; 2,693E-1; -2,407E1; ; ; ;; ; ; ;; ; ; ;
6752; 1,125E2; -2,042E0; -3,771E-1; 9,940E-2; -2,599E1; ; ; ;; ; ; ;; ; ; ;
6753; 1,126E2; -2,041E0; -8,432E-1; 8,370E-2; -2,796E1; ; ; ;; ; ; ;; ; ; ;
6754; 1,126E2; -2,037E0; -1,324E0; 2,683E-1; -2,882E1; ; ; ;; ; ; ;; ; ; ;
6755; 1,126E2; -2,032E0; -1,799E0; 2,847E-1; -2,849E1; ; ; ;; ; ; ;; ; ; ;
6756; 1,126E2; -2,036E0; -2,285E0; -2,659E-1; -2,916E1; ; ; ;; ; ; ;; ; ; ;
6757; 1,126E2; -2,030E0; -2,756E0; 3,946E-1; -2,823E1; ; ; ;; ; ; ;; ; ; ;
6758; 1,126E2; -2,030E0; -3,218E0; -1,131E-2; -2,776E1; ; ; ;; ; ; ;; ; ; ;
6759; 1,127E2; -2,019E0; -3,662E0; 6,271E-1; -2,660E1; ; ; ;; ; ; ;; ; ; ;
6760; 1,127E2; -2,013E0; -4,082E0; 3,597E-1; -2,520E1; ; ; ;; ; ; ;; ; ; ;
6761; 1,127E2; -1,995E0; -4,459E0; 1,098E0; -2,260E1; ; ; ;; ; ; ;; ; ; ;
6762; 1,127E2; -1,981E0; -4,812E0; 8,534E-1; -2,120E1; ; ; ;; ; ; ;; ; ; ;
6763; 1,127E2; -1,972E0; -5,113E0; 5,085E-1; -1,803E1; ; ; ;; ; ; ;; ; ; ;
6764; 1,127E2; -1,956E0; -5,364E0; 9,760E-1; -1,509E1; ; ; ;; ; ; ;; ; ; ;
6765; 1,128E2; -1,942E0; -5,567E0; 8,752E-1; -1,213E1; ; ; ;; ; ; ;; ; ; ;
6766; 1,128E2; -1,928E0; -5,717E0; 8,350E-1; -8,996E0; ; ; ;; ; ; ;; ; ; ;
6767; 1,128E2; -1,911E0; -5,811E0; 1,006E0; -5,662E0; ; ; ;; ; ; ;; ; ; ;
6768; 1,128E2; -1,897E0; -5,841E0; 8,261E-1; -1,819E0; ; ; ;; ; ; ;; ; ; ;
6769; 1,128E2; -1,883E0; -5,820E0; 8,259E-1; 1,266E0; ; ; ;; ; ; ;; ; ; ;
6770; 1,128E2; -1,863E0; -5,732E0; 1,209E0; 5,287E0; ; ; ;; ; ; ;; ; ; ;
6771; 1,129E2; -1,845E0; -5,594E0; 1,069E0; 8,283E0; ; ; ;; ; ; ;; ; ; ;
6772; 1,129E2; -1,824E0; -5,405E0; 1,305E0; 1,134E1; ; ; ;; ; ; ;; ; ; ;
6773; 1,129E2; -1,809E0; -5,149E0; 9,019E-1; 1,535E1; ; ; ;; ; ; ;; ; ; ;
6774; 1,129E2; -1,793E0; -4,857E0; 9,243E-1; 1,750E1; ; ; ;; ; ; ;; ; ; ;
6775; 1,129E2; -1,780E0; -4,513E0; 7,976E-1; 2,067E1; ; ; ;; ; ; ;; ; ; ;
6776; 1,129E2; -1,762E0; -4,128E0; 1,079E0; 2,307E1; ; ; ;; ; ; ;; ; ; ;
6777; 1,130E2; -1,746E0; -3,726E0; 9,602E-1; 2,413E1; ; ; ;; ; ; ;; ; ; ;
6778; 1,130E2; -1,730E0; -3,284E0; 9,327E-1; 2,648E1; ; ; ;; ; ; ;; ; ; ;
6779; 1,130E2; -1,723E0; -2,823E0; 4,507E-1; 2,768E1; ; ; ;; ; ; ;; ; ; ;
6780; 1,130E2; -1,711E0; -2,358E0; 6,967E-1; 2,786E1; ; ; ;; ; ; ;; ; ; ;
6781; 1,130E2; -1,702E0; -1,887E0; 5,447E-1; 2,827E1; ; ; ;; ; ; ;; ; ; ;
6782; 1,130E2; -1,688E0; -1,409E0; 8,507E-1; 2,871E1; ; ; ;; ; ; ;; ; ; ;
6783; 1,131E2; -1,681E0; -9,396E-1; 4,104E-1; 2,813E1; ; ; ;; ; ; ;; ; ; ;
6784; 1,131E2; -1,672E0; -4,772E-1; 5,521E-1; 2,772E1; ; ; ;; ; ; ;; ; ; ;
6785; 1,131E2; -1,665E0; -4,948E-2; 3,997E-1; 2,566E1; ; ; ;; ; ; ;; ; ; ;
6786; 1,131E2; -1,661E0; 3,562E-1; 2,448E-1; 2,434E1; ; ; ;; ; ; ;; ; ; ;
6787; 1,131E2; -1,657E0; 7,311E-1; 2,748E-1; 2,249E1; ; ; ;; ; ; ;; ; ; ;
6788; 1,131E2; -1,662E0; 1,066E0; -3,290E-1; 2,010E1; ; ; ;; ; ; ;; ; ; ;
6789; 1,132E2; -1,663E0; 1,353E0; -7,114E-2; 1,721E1; ; ; ;; ; ; ;; ; ; ;
6790; 1,132E2; -1,670E0; 1,601E0; -4,195E-1; 1,489E1; ; ; ;; ; ; ;; ; ; ;
6791; 1,132E2; -1,675E0; 1,800E0; -3,092E-1; 1,193E1; ; ; ;; ; ; ;; ; ; ;
6792; 1,132E2; -1,684E0; 1,944E0; -5,273E-1; 8,593E0; ; ; ;; ; ; ;; ; ; ;
6793; 1,132E2; -1,690E0; 2,033E0; -3,532E-1; 5,382E0; ; ; ;; ; ; ;; ; ; ;
6794; 1,132E2; -1,704E0; 2,074E0; -8,085E-1; 2,427E0; ; ; ;; ; ; ;; ; ; ;
6795; 1,133E2; -1,715E0; 2,053E0; -6,866E-1; -1,250E0; ; ; ;; ; ; ;; ; ; ;
6796; 1,133E2; -1,730E0; 1,979E0; -9,131E-1; -4,407E0; ; ; ;; ; ; ;; ; ; ;
6797; 1,133E2; -1,747E0; 1,849E0; -1,034E0; -7,803E0; ; ; ;; ; ; ;; ; ; ;
6798; 1,133E2; -1,766E0; 1,670E0; -1,137E0; -1,077E1; ; ; ;; ; ; ;; ; ; ;
6799; 1,133E2; -1,785E0; 1,434E0; -1,117E0; -1,416E1; ; ; ;; ; ; ;; ; ; ;
6800; 1,133E2; -1,802E0; 1,158E0; -1,027E0; -1,654E1; ; ; ;; ; ; ;; ; ; ;
6801; 1,134E2; -1,823E0; 8,313E-1; -1,247E0; -1,960E1; ; ; ;; ; ; ;; ; ; ;
6802; 1,134E2; -1,850E0; 4,719E-1; -1,649E0; -2,156E1; ; ; ;; ; ; ;; ; ; ;
6803; 1,134E2; -1,869E0; 7,625E-2; -1,109E0; -2,373E1; ; ; ;; ; ; ;; ; ; ;
6804; 1,134E2; -1,902E0; -3,533E-1; -1,993E0; -2,577E1; ; ; ;; ; ; ;; ; ; ;
6805; 1,134E2; -1,921E0; -8,055E-1; -1,119E0; -2,711E1; ; ; ;; ; ; ;; ; ; ;
6806; 1,134E2; -1,946E0; -1,272E0; -1,531E0; -2,799E1; ; ; ;; ; ; ;; ; ; ;
6807; 1,135E2; -1,980E0; -1,735E0; -2,006E0; -2,777E1; ; ; ;; ; ; ;; ; ; ;
6808; 1,135E2; -1,999E0; -2,208E0; -1,158E0; -2,840E1; ; ; ;; ; ; ;; ; ; ;
6809; 1,135E2; -2,025E0; -2,681E0; -1,579E0; -2,834E1; ; ; ;; ; ; ;; ; ; ;
6810; 1,135E2; -2,047E0; -3,140E0; -1,308E0; -2,755E1; ; ; ;; ; ; ;; ; ; ;
6811; 1,135E2; -2,061E0; -3,581E0; -8,138E-1; -2,647E1; ; ; ;; ; ; ;; ; ; ;
6812; 1,135E2; -2,087E0; -3,995E0; -1,595E0; -2,480E1; ; ; ;; ; ; ;; ; ; ;
6813; 1,136E2; -2,103E0; -4,379E0; -9,426E-1; -2,305E1; ; ; ;; ; ; ;; ; ; ;
6814; 1,136E2; -2,114E0; -4,720E0; -6,796E-1; -2,047E1; ; ; ;; ; ; ;; ; ; ;
6815; 1,136E2; -2,123E0; -5,026E0; -5,399E-1; -1,832E1; ; ; ;; ; ; ;; ; ; ;
6816; 1,136E2; -2,137E0; -5,282E0; -8,285E-1; -1,539E1; ; ; ;; ; ; ;; ; ; ;
6817; 1,136E2; -2,146E0; -5,496E0; -5,350E-1; -1,281E1; ; ; ;; ; ; ;; ; ; ;
6818; 1,136E2; -2,144E0; -5,653E0; 1,245E-1; -9,425E0; ; ; ;; ; ; ;; ; ; ;
6819; 1,137E2; -2,155E0; -5,754E0; -6,870E-1; -6,057E0; ; ; ;; ; ; ;; ; ; ;
6820; 1,137E2; -2,155E0; -5,790E0; 1,467E-2; -2,184E0; ; ; ;; ; ; ;; ; ; ;
6821; 1,137E2; -2,155E0; -5,777E0; 4,125E-2; 7,882E-1; ; ; ;; ; ; ;; ; ; ;
6822; 1,137E2; -2,159E0; -5,700E0; -2,821E-1; 4,666E0; ; ; ;; ; ; ;; ; ; ;
6823; 1,137E2; -2,153E0; -5,567E0; 3,909E-1; 7,963E0; ; ; ;; ; ; ;; ; ; ;
6824; 1,137E2; -2,149E0; -5,381E0; 2,512E-1; 1,112E1; ; ; ;; ; ; ;; ; ; ;
6825; 1,138E2; -2,141E0; -5,148E0; 4,277E-1; 1,403E1; ; ; ;; ; ; ;; ; ; ;
6826; 1,138E2; -2,108E0; -4,535E0; 2,011E0; 3,673E1; ; ; ;; ; ; ;; ; ; ;
6827; 1,138E2; -2,097E0; -4,155E0; 6,680E-1; 2,278E1; ; ; ;; ; ; ;; ; ; ;
6828; 1,138E2; -2,087E0; -3,759E0; 5,789E-1; 2,380E1; ; ; ;; ; ; ;; ; ; ;
6829; 1,138E2; -2,060E0; -3,323E0; 1,601E0; 2,615E1; ; ; ;; ; ; ;; ; ; ;
6830; 1,138E2; -2,043E0; -2,874E0; 1,018E0; 2,694E1; ; ; ;; ; ; ;; ; ; ;
6831; 1,139E2; -2,022E0; -2,406E0; 1,265E0; 2,803E1; ; ; ;; ; ; ;; ; ; ;
6832; 1,139E2; -1,998E0; -1,924E0; 1,439E0; 2,895E1; ; ; ;; ; ; ;; ; ; ;
6833; 1,139E2; -1,972E0; -1,458E0; 1,601E0; 2,796E1; ; ; ;; ; ; ;; ; ; ;
6834; 1,139E2; -1,948E0; -9,896E-1; 1,449E0; 2,806E1; ; ; ;; ; ; ;; ; ; ;
6835; 1,139E2; -1,918E0; -5,300E-1; 1,753E0; 2,757E1; ; ; ;; ; ; ;; ; ; ;
6836; 1,139E2; -1,900E0; -9,177E-2; 1,105E0; 2,629E1; ; ; ;; ; ; ;; ; ; ;
6837; 1,140E2; -1,878E0; 3,251E-1; 1,295E0; 2,501E1; ; ; ;; ; ; ;; ; ; ;
6838; 1,140E2; -1,854E0; 6,937E-1; 1,485E0; 2,211E1; ; ; ;; ; ; ;; ; ; ;
6839; 1,140E2; -1,838E0; 1,037E0; 9,364E-1; 2,062E1; ; ; ;; ; ; ;; ; ; ;
6840; 1,140E2; -1,804E0; 1,324E0; 2,021E0; 1,716E1; ; ; ;; ; ; ;; ; ; ;
6841; 1,140E2; -1,790E0; 1,579E0; 8,392E-1; 1,529E1; ; ; ;; ; ; ;; ; ; ;
6842; 1,140E2; -1,765E0; 1,778E0; 1,502E0; 1,196E1; ; ; ;; ; ; ;; ; ; ;
6843; 1,141E2; -1,756E0; 1,930E0; 5,663E-1; 9,100E0; ; ; ;; ; ; ;; ; ; ;
6844; 1,141E2; -1,740E0; 2,023E0; 9,579E-1; 5,602E0; ; ; ;; ; ; ;; ; ; ;
6845; 1,141E2; -1,724E0; 2,062E0; 9,495E-1; 2,339E0; ; ; ;; ; ; ;; ; ; ;
6846; 1,141E2; -1,710E0; 2,046E0; 8,315E-1; -9,348E-1; ; ; ;; ; ; ;; ; ; ;
6847; 1,141E2; -1,703E0; 1,976E0; 4,528E-1; -4,200E0; ; ; ;; ; ; ;; ; ; ;
6848; 1,141E2; -1,692E0; 1,852E0; 6,556E-1; -7,468E0; ; ; ;; ; ; ;; ; ; ;
6849; 1,142E2; -1,680E0; 1,671E0; 7,210E-1; -1,087E1; ; ; ;; ; ; ;; ; ; ;
6850; 1,142E2; -1,672E0; 1,443E0; 4,508E-1; -1,368E1; ; ; ;; ; ; ;; ; ; ;
6851; 1,142E2; -1,671E0; 1,166E0; 5,935E-2; -1,659E1; ; ; ;; ; ; ;; ; ; ;
6852; 1,142E2; -1,666E0; 8,415E-1; 2,896E-1; -1,948E1; ; ; ;; ; ; ;; ; ; ;
6853; 1,142E2; -1,662E0; 4,828E-1; 2,319E-1; -2,152E1; ; ; ;; ; ; ;; ; ; ;
6854; 1,142E2; -1,671E0; 8,813E-2; -5,084E-1; -2,367E1; ; ; ;; ; ; ;; ; ; ;
6855; 1,143E2; -1,674E0; -3,372E-1; -1,865E-1; -2,551E1; ; ; ;; ; ; ;; ; ; ;
6856; 1,143E2; -1,677E0; -7,867E-1; -1,773E-1; -2,695E1; ; ; ;; ; ; ;; ; ; ;
